[04:10:26.393431] (system)	[Menu] SWAT V1.2.lua: Script terminated. (0F487E4C)
[04:10:26.394431] (system)	Chat MImGui: Script terminated. (0F488F24)
[04:10:26.397417] (system)	[mimgui] Textdraws.lua: Script terminated. (0F4890AC)
[04:10:26.399417] (system)	[PG] Menu V1.12.lua: Script terminated. (0F888C54)
[04:10:26.401411] (system)	[PG] Scripts.lua: Script terminated. (1E2AE5EC)
[04:10:26.401411] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\hooks.lua'...
[04:10:26.401411] (debug)	New script: 0F88A65C
[04:10:26.402407] (system)	hooks.lua: Loaded successfully.
[04:10:26.402407] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\imgui_notf.lua'...
[04:10:26.402407] (debug)	New script: 0F888C54
[04:10:26.415399] (system)	imgui_notf.lua: Loaded successfully.
[04:10:26.416367] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Infinite Run.lua'...
[04:10:26.416367] (debug)	New script: 0F888DDC
[04:10:26.416367] (system)	Infinite Run: Loaded successfully.
[04:10:26.416367] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Medz.lua'...
[04:10:26.416367] (debug)	New script: 0F888944
[04:10:26.429362] (system)	Medz.lua: Loaded successfully.
[04:10:26.429362] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua'...
[04:10:26.429362] (debug)	New script: 0F889D2C
[04:10:26.433360] (system)	MonserKillerAutoScreenshot: Loaded successfully.
[04:10:26.433360] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\reload_all.lua'...
[04:10:26.433360] (debug)	New script: 0F88970C
[04:10:26.434348] (system)	ML-ReloadAll: Loaded successfully.
[04:10:26.434348] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\SF Integration.lua'...
[04:10:26.434348] (debug)	New script: 0F888ACC
[04:10:26.435346] (system)	SF Integration: Loaded successfully.
[04:10:26.435346] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\xmashack.lua'...
[04:10:26.435346] (debug)	New script: 0F889584
[04:10:26.440334] (system)	xmashack.lua: Loaded successfully.
[04:10:26.440334] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Autologin.lua'...
[04:10:26.440334] (debug)	New script: 0F888F64
[04:10:26.444324] (system)	[Auto] Autologin.lua: Loaded successfully.
[04:10:26.444324] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] fixCarLeave.lua'...
[04:10:26.444324] (debug)	New script: 0F8893FC
[04:10:26.444324] (system)	[Auto] fixCarLeave.lua: Loaded successfully.
[04:10:26.444324] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Logs v1.1.lua'...
[04:10:26.444324] (debug)	New script: 0F8890EC
[04:10:26.448314] (system)	[Auto] Logs v1.1.lua: Loaded successfully.
[04:10:26.448314] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto]Ww_DisableAccesoriesOnAiming.lua'...
[04:10:26.448314] (debug)	New script: 0F889894
[04:10:26.449309] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Loaded successfully.
[04:10:26.449309] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Short Commands.lua'...
[04:10:26.449309] (debug)	New script: 0F889A1C
[04:10:26.450305] (system)	[Cmd] Short Commands.lua: Loaded successfully.
[04:10:26.450305] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Skin Changer.lua'...
[04:10:26.450305] (debug)	New script: 0F889EB4
[04:10:26.453297] (system)	sskin: Loaded successfully.
[04:10:26.453297] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] SW & ST.lua'...
[04:10:26.453297] (debug)	New script: 0F88A03C
[04:10:26.453297] (system)	setWeather&Time: Loaded successfully.
[04:10:26.453297] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] Cheats Menu.lua'...
[04:10:26.453297] (debug)	New script: 0F889BA4
[04:10:26.480197] (system)	Medz Menu: Loaded successfully.
[04:10:26.480197] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] SWAT V1.2.lua'...
[04:10:26.480197] (debug)	New script: 0F88A1C4
[04:10:26.496154] (system)	[Menu] SWAT V1.2.lua: Loaded successfully.
[04:10:26.496154] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Chat.lua'...
[04:10:26.496154] (debug)	New script: 0F88A34C
[04:10:26.504133] (system)	Chat MImGui: Loaded successfully.
[04:10:26.504133] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Textdraws.lua'...
[04:10:26.504133] (debug)	New script: 0F88A4D4
[04:10:26.514106] (system)	[mimgui] Textdraws.lua: Loaded successfully.
[04:10:26.514106] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Menu V1.12.lua'...
[04:10:26.514106] (debug)	New script: 0F488C14
[04:10:26.546020] (system)	[PG] Menu V1.12.lua: Loaded successfully.
[04:10:26.546020] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Scripts.lua'...
[04:10:26.546020] (debug)	New script: 0F4879B4
[04:10:26.549013] (system)	[PG] Scripts.lua: Loaded successfully.
[04:10:26.551007] (system)	[Cmd] Short Commands.lua: Script terminated. (0F889A1C)
[04:10:27.481317] (script)	Medz.lua: ***MEDZ LOADED***
[04:10:28.378896] (script)	[PG] Menu V1.12.lua: PG Menu Loaded v1.12
[04:11:13.710391] (system)	hooks.lua: Script terminated. (0F88A65C)
[04:11:13.711390] (system)	imgui_notf.lua: Script terminated. (0F888C54)
[04:11:13.713387] (system)	Infinite Run: Script terminated. (0F888DDC)
[04:11:13.713387] (system)	Medz.lua: Script terminated. (0F888944)
[04:11:13.715397] (system)	MonserKillerAutoScreenshot: Script terminated. (0F889D2C)
[04:11:13.716342] (system)	ML-ReloadAll: Script terminated. (0F88970C)
[04:11:13.717344] (system)	SF Integration: Script terminated. (0F888ACC)
[04:11:13.717344] (system)	xmashack.lua: Script terminated. (0F889584)
[04:11:13.718337] (system)	[Auto] Autologin.lua: Script terminated. (0F888F64)
[04:11:13.719334] (system)	[Auto] fixCarLeave.lua: Script terminated. (0F8893FC)
[04:11:13.720331] (system)	[Auto] Logs v1.1.lua: Script terminated. (0F8890EC)
[04:11:13.721328] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Script terminated. (0F889894)
[04:11:13.722330] (system)	sskin: Script terminated. (0F889EB4)
[04:11:13.723327] (system)	setWeather&Time: Script terminated. (0F88A03C)
[04:11:13.723327] (system)	Medz Menu: Script terminated. (0F889BA4)
[04:11:13.726314] (system)	[Menu] SWAT V1.2.lua: Script terminated. (0F88A1C4)
[04:11:13.727318] (system)	Chat MImGui: Script terminated. (0F88A34C)
[04:11:13.730303] (system)	[mimgui] Textdraws.lua: Script terminated. (0F88A4D4)
[04:11:13.733301] (system)	[PG] Menu V1.12.lua: Script terminated. (0F488C14)
[04:11:13.734298] (system)	[PG] Scripts.lua: Script terminated. (0F4879B4)
[04:11:13.734298] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\hooks.lua'...
[04:11:13.734298] (debug)	New script: 1DE0EAC4
[04:11:13.735295] (system)	hooks.lua: Loaded successfully.
[04:11:13.735295] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\imgui_notf.lua'...
[04:11:13.735295] (debug)	New script: 1DE0FD24
[04:11:13.748260] (system)	imgui_notf.lua: Loaded successfully.
[04:11:13.749257] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Infinite Run.lua'...
[04:11:13.749257] (debug)	New script: 1DE0E62C
[04:11:13.749257] (system)	Infinite Run: Loaded successfully.
[04:11:13.749257] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Medz.lua'...
[04:11:13.749257] (debug)	New script: 1DE0E7B4
[04:11:13.762244] (system)	Medz.lua: Loaded successfully.
[04:11:13.762244] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua'...
[04:11:13.762244] (debug)	New script: 1DE0F0E4
[04:11:13.766239] (system)	MonserKillerAutoScreenshot: Loaded successfully.
[04:11:13.766239] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\reload_all.lua'...
[04:11:13.766239] (debug)	New script: 1DE0E93C
[04:11:13.766239] (system)	ML-ReloadAll: Loaded successfully.
[04:11:13.766239] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\SF Integration.lua'...
[04:11:13.766239] (debug)	New script: 1DE0F704
[04:11:13.768233] (system)	SF Integration: Loaded successfully.
[04:11:13.768233] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\xmashack.lua'...
[04:11:13.768233] (debug)	New script: 1DE0EC4C
[04:11:13.773222] (system)	xmashack.lua: Loaded successfully.
[04:11:13.773222] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Autologin.lua'...
[04:11:13.773222] (debug)	New script: 1DE0F26C
[04:11:13.776181] (system)	[Auto] Autologin.lua: Loaded successfully.
[04:11:13.776181] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] fixCarLeave.lua'...
[04:11:13.776181] (debug)	New script: 1DE0EDD4
[04:11:13.777179] (system)	[Auto] fixCarLeave.lua: Loaded successfully.
[04:11:13.777179] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Logs v1.1.lua'...
[04:11:13.777179] (debug)	New script: 1DE101BC
[04:11:13.780201] (system)	[Auto] Logs v1.1.lua: Loaded successfully.
[04:11:13.780201] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto]Ww_DisableAccesoriesOnAiming.lua'...
[04:11:13.780201] (debug)	New script: 1DE0EF5C
[04:11:13.781200] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Loaded successfully.
[04:11:13.781200] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Short Commands.lua'...
[04:11:13.781200] (debug)	New script: 1DE0F88C
[04:11:13.782204] (system)	[Cmd] Short Commands.lua: Loaded successfully.
[04:11:13.782204] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Skin Changer.lua'...
[04:11:13.782204] (debug)	New script: 1DE0F3F4
[04:11:13.785192] (system)	sskin: Loaded successfully.
[04:11:13.785192] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] SW & ST.lua'...
[04:11:13.785192] (debug)	New script: 1DE0FA14
[04:11:13.786200] (system)	setWeather&Time: Loaded successfully.
[04:11:13.786200] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] Cheats Menu.lua'...
[04:11:13.786200] (debug)	New script: 1DE0FB9C
[04:11:13.812115] (system)	Medz Menu: Loaded successfully.
[04:11:13.812115] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] SWAT V1.2.lua'...
[04:11:13.812115] (debug)	New script: 1DE0E4A4
[04:11:13.827048] (system)	[Menu] SWAT V1.2.lua: Loaded successfully.
[04:11:13.827048] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Chat.lua'...
[04:11:13.827048] (debug)	New script: 1DE0FEAC
[04:11:13.835059] (system)	Chat MImGui: Loaded successfully.
[04:11:13.835059] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Textdraws.lua'...
[04:11:13.835059] (debug)	New script: 1DE10034
[04:11:13.846020] (system)	[mimgui] Textdraws.lua: Loaded successfully.
[04:11:13.846020] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Menu V1.12.lua'...
[04:11:13.846020] (debug)	New script: 1E2ADCBC
[04:11:13.877908] (system)	[PG] Menu V1.12.lua: Loaded successfully.
[04:11:13.878906] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Scripts.lua'...
[04:11:13.878906] (debug)	New script: 1E2AE154
[04:11:13.881900] (system)	[PG] Scripts.lua: Loaded successfully.
[04:11:13.883928] (error)	MonserKillerAutoScreenshot: ...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua:13: attempt to call global 'SampAddChatMessage' (a nil value)
stack traceback:
	...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua: in function <...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua:10>
[04:11:13.884939] (error)	MonserKillerAutoScreenshot: Script died due to an error. (1DE0F0E4)
[04:11:13.885887] (system)	[Cmd] Short Commands.lua: Script terminated. (1DE0F88C)
[04:11:14.813567] (script)	Medz.lua: ***MEDZ LOADED***
[04:11:15.710647] (script)	[PG] Menu V1.12.lua: PG Menu Loaded v1.12
[04:11:32.655046] (system)	hooks.lua: Script terminated. (1DE0EAC4)
[04:11:32.656044] (system)	imgui_notf.lua: Script terminated. (1DE0FD24)
[04:11:32.657041] (system)	Infinite Run: Script terminated. (1DE0E62C)
[04:11:32.658041] (system)	Medz.lua: Script terminated. (1DE0E7B4)
[04:11:32.659035] (system)	ML-ReloadAll: Script terminated. (1DE0E93C)
[04:11:32.660033] (system)	SF Integration: Script terminated. (1DE0F704)
[04:11:32.660033] (system)	xmashack.lua: Script terminated. (1DE0EC4C)
[04:11:32.662028] (system)	[Auto] Autologin.lua: Script terminated. (1DE0F26C)
[04:11:32.663024] (system)	[Auto] fixCarLeave.lua: Script terminated. (1DE0EDD4)
[04:11:32.663024] (system)	[Auto] Logs v1.1.lua: Script terminated. (1DE101BC)
[04:11:32.664022] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Script terminated. (1DE0EF5C)
[04:11:32.665020] (system)	sskin: Script terminated. (1DE0F3F4)
[04:11:32.666017] (system)	setWeather&Time: Script terminated. (1DE0FA14)
[04:11:32.667015] (system)	Medz Menu: Script terminated. (1DE0FB9C)
[04:11:32.669009] (system)	[Menu] SWAT V1.2.lua: Script terminated. (1DE0E4A4)
[04:11:32.670006] (system)	Chat MImGui: Script terminated. (1DE0FEAC)
[04:11:32.672999] (system)	[mimgui] Textdraws.lua: Script terminated. (1DE10034)
[04:11:32.674993] (system)	[PG] Menu V1.12.lua: Script terminated. (1E2ADCBC)
[04:11:32.675990] (system)	[PG] Scripts.lua: Script terminated. (1E2AE154)
[04:11:32.675990] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\hooks.lua'...
[04:11:32.675990] (debug)	New script: 0F48846C
[04:11:32.676988] (system)	hooks.lua: Loaded successfully.
[04:11:32.676988] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\imgui_notf.lua'...
[04:11:32.676988] (debug)	New script: 0F48877C
[04:11:32.689953] (system)	imgui_notf.lua: Loaded successfully.
[04:11:32.690950] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Infinite Run.lua'...
[04:11:32.690950] (debug)	New script: 0F487E4C
[04:11:32.690950] (system)	Infinite Run: Loaded successfully.
[04:11:32.690950] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Medz.lua'...
[04:11:32.690950] (debug)	New script: 0F488D9C
[04:11:32.703919] (system)	Medz.lua: Loaded successfully.
[04:11:32.703919] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua'...
[04:11:32.703919] (debug)	New script: 0F487FD4
[04:11:32.708926] (system)	MonserKillerAutoScreenshot: Loaded successfully.
[04:11:32.708926] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\reload_all.lua'...
[04:11:32.708926] (debug)	New script: 0F488F24
[04:11:32.708926] (system)	ML-ReloadAll: Loaded successfully.
[04:11:32.708926] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\SF Integration.lua'...
[04:11:32.708926] (debug)	New script: 0F487CC4
[04:11:32.710923] (system)	SF Integration: Loaded successfully.
[04:11:32.710923] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\xmashack.lua'...
[04:11:32.710923] (debug)	New script: 0F4890AC
[04:11:32.715909] (system)	xmashack.lua: Loaded successfully.
[04:11:32.715909] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Autologin.lua'...
[04:11:32.715909] (debug)	New script: 0F48815C
[04:11:32.718902] (system)	[Auto] Autologin.lua: Loaded successfully.
[04:11:32.718902] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] fixCarLeave.lua'...
[04:11:32.718902] (debug)	New script: 0F4885F4
[04:11:32.719900] (system)	[Auto] fixCarLeave.lua: Loaded successfully.
[04:11:32.719900] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Logs v1.1.lua'...
[04:11:32.719900] (debug)	New script: 0F4882E4
[04:11:32.722896] (system)	[Auto] Logs v1.1.lua: Loaded successfully.
[04:11:32.722896] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto]Ww_DisableAccesoriesOnAiming.lua'...
[04:11:32.723897] (debug)	New script: 0F4893BC
[04:11:32.724893] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Loaded successfully.
[04:11:32.724893] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Short Commands.lua'...
[04:11:32.724893] (debug)	New script: 0F488904
[04:11:32.724893] (system)	[Cmd] Short Commands.lua: Loaded successfully.
[04:11:32.724893] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Skin Changer.lua'...
[04:11:32.724893] (debug)	New script: 0F488A8C
[04:11:32.727882] (system)	sskin: Loaded successfully.
[04:11:32.727882] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] SW & ST.lua'...
[04:11:32.727882] (debug)	New script: 1DE0F704
[04:11:32.728879] (system)	setWeather&Time: Loaded successfully.
[04:11:32.728879] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] Cheats Menu.lua'...
[04:11:32.728879] (debug)	New script: 1DE0FA14
[04:11:32.755835] (system)	Medz Menu: Loaded successfully.
[04:11:32.755835] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] SWAT V1.2.lua'...
[04:11:32.755835] (debug)	New script: 1DE0EF5C
[04:11:32.771766] (system)	[Menu] SWAT V1.2.lua: Loaded successfully.
[04:11:32.771766] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Chat.lua'...
[04:11:32.771766] (debug)	New script: 1DE0E4A4
[04:11:32.779749] (system)	Chat MImGui: Loaded successfully.
[04:11:32.779749] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Textdraws.lua'...
[04:11:32.779749] (debug)	New script: 1DE0EDD4
[04:11:32.790714] (system)	[mimgui] Textdraws.lua: Loaded successfully.
[04:11:32.790714] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Menu V1.12.lua'...
[04:11:32.790714] (debug)	New script: 1DE0FEAC
[04:11:32.822628] (system)	[PG] Menu V1.12.lua: Loaded successfully.
[04:11:32.822628] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Scripts.lua'...
[04:11:32.822628] (debug)	New script: 1DE0F57C
[04:11:32.825622] (system)	[PG] Scripts.lua: Loaded successfully.
[04:11:32.826618] (error)	MonserKillerAutoScreenshot: ...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua:16: attempt to call global 'SampAddChatMessage' (a nil value)
stack traceback:
	...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua: in function <...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua:13>
[04:11:32.826618] (error)	MonserKillerAutoScreenshot: Script died due to an error. (0F487FD4)
[04:11:32.828581] (system)	[Cmd] Short Commands.lua: Script terminated. (0F488904)
[04:11:33.757724] (script)	Medz.lua: ***MEDZ LOADED***
[04:11:34.659311] (script)	[PG] Menu V1.12.lua: PG Menu Loaded v1.12
[04:11:37.182846] (system)	hooks.lua: Script terminated. (0F48846C)
[04:11:37.183812] (system)	imgui_notf.lua: Script terminated. (0F48877C)
[04:11:37.184815] (system)	Infinite Run: Script terminated. (0F487E4C)
[04:11:37.185805] (system)	Medz.lua: Script terminated. (0F488D9C)
[04:11:37.186808] (system)	ML-ReloadAll: Script terminated. (0F488F24)
[04:11:37.187801] (system)	SF Integration: Script terminated. (0F487CC4)
[04:11:37.188798] (system)	xmashack.lua: Script terminated. (0F4890AC)
[04:11:37.189796] (system)	[Auto] Autologin.lua: Script terminated. (0F48815C)
[04:11:37.189796] (system)	[Auto] fixCarLeave.lua: Script terminated. (0F4885F4)
[04:11:37.190794] (system)	[Auto] Logs v1.1.lua: Script terminated. (0F4882E4)
[04:11:37.191795] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Script terminated. (0F4893BC)
[04:11:37.192787] (system)	sskin: Script terminated. (0F488A8C)
[04:11:37.193785] (system)	setWeather&Time: Script terminated. (1DE0F704)
[04:11:37.193785] (system)	Medz Menu: Script terminated. (1DE0FA14)
[04:11:37.195783] (system)	[Menu] SWAT V1.2.lua: Script terminated. (1DE0EF5C)
[04:11:37.197775] (system)	Chat MImGui: Script terminated. (1DE0E4A4)
[04:11:37.199768] (system)	[mimgui] Textdraws.lua: Script terminated. (1DE0EDD4)
[04:11:37.201767] (system)	[PG] Menu V1.12.lua: Script terminated. (1DE0FEAC)
[04:11:37.202765] (system)	[PG] Scripts.lua: Script terminated. (1DE0F57C)
[04:11:37.203762] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\hooks.lua'...
[04:11:37.203762] (debug)	New script: 1DE0FA14
[04:11:37.204759] (system)	hooks.lua: Loaded successfully.
[04:11:37.204759] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\imgui_notf.lua'...
[04:11:37.204759] (debug)	New script: 1DE0FEAC
[04:11:37.217753] (system)	imgui_notf.lua: Loaded successfully.
[04:11:37.217753] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Infinite Run.lua'...
[04:11:37.217753] (debug)	New script: 1DE0EC4C
[04:11:37.218721] (system)	Infinite Run: Loaded successfully.
[04:11:37.218721] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\Medz.lua'...
[04:11:37.218721] (debug)	New script: 1DE0F704
[04:11:37.231716] (system)	Medz.lua: Loaded successfully.
[04:11:37.231716] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua'...
[04:11:37.231716] (debug)	New script: 1DE0FD24
[04:11:37.235702] (system)	MonserKillerAutoScreenshot: Loaded successfully.
[04:11:37.235702] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\reload_all.lua'...
[04:11:37.235702] (debug)	New script: 1DE10034
[04:11:37.236694] (system)	ML-ReloadAll: Loaded successfully.
[04:11:37.236694] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\SF Integration.lua'...
[04:11:37.236694] (debug)	New script: 1DE0EDD4
[04:11:37.238689] (system)	SF Integration: Loaded successfully.
[04:11:37.238689] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\xmashack.lua'...
[04:11:37.238689] (debug)	New script: 1DE0E4A4
[04:11:37.243674] (system)	xmashack.lua: Loaded successfully.
[04:11:37.243674] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Autologin.lua'...
[04:11:37.243674] (debug)	New script: 1DE0F57C
[04:11:37.246666] (system)	[Auto] Autologin.lua: Loaded successfully.
[04:11:37.246666] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] fixCarLeave.lua'...
[04:11:37.246666] (debug)	New script: 1DE0FB9C
[04:11:37.247674] (system)	[Auto] fixCarLeave.lua: Loaded successfully.
[04:11:37.247674] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto] Logs v1.1.lua'...
[04:11:37.247674] (debug)	New script: 1DE0E93C
[04:11:37.250656] (system)	[Auto] Logs v1.1.lua: Loaded successfully.
[04:11:37.250656] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Auto]Ww_DisableAccesoriesOnAiming.lua'...
[04:11:37.250656] (debug)	New script: 1DE101BC
[04:11:37.251653] (system)	[Auto]Ww_DisableAccesoriesOnAiming.lua: Loaded successfully.
[04:11:37.251653] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Short Commands.lua'...
[04:11:37.252651] (debug)	New script: 1DE0EF5C
[04:11:37.252651] (system)	[Cmd] Short Commands.lua: Loaded successfully.
[04:11:37.252651] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] Skin Changer.lua'...
[04:11:37.252651] (debug)	New script: 1DE0EAC4
[04:11:37.255642] (system)	sskin: Loaded successfully.
[04:11:37.255642] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Cmd] SW & ST.lua'...
[04:11:37.256617] (debug)	New script: 1DE0F26C
[04:11:37.256617] (system)	setWeather&Time: Loaded successfully.
[04:11:37.256617] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] Cheats Menu.lua'...
[04:11:37.256617] (debug)	New script: 1DE0E62C
[04:11:37.283545] (system)	Medz Menu: Loaded successfully.
[04:11:37.283545] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[Menu] SWAT V1.2.lua'...
[04:11:37.283545] (debug)	New script: 1DE0F3F4
[04:11:37.300530] (system)	[Menu] SWAT V1.2.lua: Loaded successfully.
[04:11:37.300530] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Chat.lua'...
[04:11:37.300530] (debug)	New script: 1DE0E7B4
[04:11:37.308510] (system)	Chat MImGui: Loaded successfully.
[04:11:37.308510] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[mimgui] Textdraws.lua'...
[04:11:37.308510] (debug)	New script: 0F4882E4
[04:11:37.319448] (system)	[mimgui] Textdraws.lua: Loaded successfully.
[04:11:37.319448] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Menu V1.12.lua'...
[04:11:37.319448] (debug)	New script: 0F488D9C
[04:11:37.350400] (system)	[PG] Menu V1.12.lua: Loaded successfully.
[04:11:37.350400] (system)	Loading script 'G:\Medz's GTA [NEW]\moonloader\[PG] Scripts.lua'...
[04:11:37.350400] (debug)	New script: 0F487CC4
[04:11:37.353389] (system)	[PG] Scripts.lua: Loaded successfully.
[04:11:37.354389] (error)	MonserKillerAutoScreenshot: ...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua:16: attempt to call global 'SampAddChatMessage' (a nil value)
stack traceback:
	...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua: in function <...dz's GTA [NEW]\moonloader\MonserKillerAutoScreenshot.lua:13>
[04:11:37.354389] (error)	MonserKillerAutoScreenshot: Script died due to an error. (1DE0FD24)
[04:11:37.356350] (system)	[Cmd] Short Commands.lua: Script terminated. (1DE0EF5C)
[04:11:38.290865] (script)	Medz.lua: ***MEDZ LOADED***
[04:11:39.196993] (script)	[PG] Menu V1.12.lua: PG Menu Loaded v1.12
[04:12:05.981290] (system)	hooks.lua: Script terminated. (1DE0FA14)
[04:12:05.982279] (system)	imgui_notf.lua: Script terminated. (1DE0FEAC)
[04:12:05.983277] (system)	Infinite Run: Script terminated. (1DE0EC4C)
[04:12:05.984274] (system)	Medz.lua: Script terminated. (1DE0F704)
[04:12:05.985271] (system)	ML-ReloadAll: Script terminated. (1DE10034)
[04:12:05.986282] (system)	SF Integration: Script terminated. (1DE0EDD4)
[04:12:05.987266] (system)	xmashack.lua: Script terminated. (1DE0E4A4)
[04:12:05.988263] (system)	[Auto] Autologin.lua: Script terminated. (1DE0F57C)
[04:12:05.989260] (system)	[Auto] fixCarLeave.lua: Script terminated. (1DE0FB9C)
